,Trial,Data,n,μ,τ,μ_prop,a,b,τ_prop
250,250,[10.2],1,10.200011215442474,10030.812499999944,15.462554240038509,150.0,153964.10216627212,577.247605565334
251,251,[10.2],1,10.200011170759716,10070.935499999943,0.5244299274014566,150.5,154010.910494387,1068.1954895214908
252,252,[10.2],1,10.20001112643158,10111.058499999943,42.27809206183041,151.0,154525.41248955062,1113.7961230348421
253,253,[10.2],1,10.20001108245386,10151.181499999942,15.57431164631028,151.5,154539.85410238645,241.44133054051858
254,254,[10.2],1,10.200011038822419,10191.304499999942,64.25800812268736,152.0,156000.9882234827,672.1102507804718
255,255,[10.2],1,10.200010995533184,10231.427499999942,35.162820639491514,152.5,156312.5594306224,23.299385105641548
256,256,[10.2],1,10.200010952582144,10271.550499999941,12.442093756215659,153.0,156315.07292282823,665.7988638838494
257,257,[10.2],1,10.200010909965352,10311.67349999994,83.31253460998539,153.5,158987.79428137638,33.74842863136603
258,258,[10.2],1,10.20001086767892,10351.79649999994,68.30736016282665,154.0,160676.0269339226,287.7030114676641
259,259,[10.2],1,10.200010825719023,10391.91949999994,43.09623855266453,154.5,161217.1081893795,300.0162541625231
260,260,[10.2],1,10.200010784081892,10432.04249999994,50.69292832339841,155.0,162036.94681148144,1325.8975089148637
261,261,[10.2],1,10.200010742763817,10472.16549999994,3.531825350213107,155.5,162059.17908806147,556.4851239357705
262,262,[10.2],1,10.200010701761146,10512.288499999939,24.21982791270206,156.0,162157.45687541238,307.1656848204733
263,263,[10.2],1,10.20001066107028,10552.411499999938,6.8258524123285085,156.5,162163.14931138407,875.5116980430676
264,264,[10.2],1,10.200010620687676,10592.534499999938,4.8585000346750755,157.0,162177.41512232384,1852.7840686166483
265,265,[10.2],1,10.200010580609845,10632.657499999937,68.86456823412048,157.5,163898.18090537173,1228.8144038830042
266,266,[10.2],1,10.200010540833349,10672.780499999937,33.365190829692246,158.0,164166.49393845975,285.2260104785044
267,267,[10.2],1,10.200010501354802,10712.903499999937,9.057804903860402,158.5,164167.14624327858,431.2339008652768
268,268,[10.2],1,10.200010462170871,10753.026499999936,36.47524049619377,159.0,164512.340374845,1510.759205149342
269,269,[10.2],1,10.200010423278268,10793.149499999936,50.90015477773301,159.5,165340.5916743107,262.99012089158265
270,270,[10.2],1,10.200010384673757,10833.272499999935,98.22933849327364,160.0,169215.1738920924,36.802423518061445
271,271,[10.2],1,10.200010346354148,10873.395499999935,35.19036546275679,160.5,169527.43307507347,50.914857956758226
272,272,[10.2],1,10.2000103083163,10913.518499999935,56.83716791062492,161.0,170614.9457904354,1354.5273106147297
273,273,[10.2],1,10.200010270557115,10953.641499999934,37.04521268401626,161.5,170975.2785124604,698.190757742402
274,274,[10.2],1,10.200010233073543,10993.764499999934,74.63235264380302,162.0,173051.0425460681,1417.2856910089695
275,275,[10.2],1,10.200010195862578,11033.887499999933,43.496279691771676,162.5,173605.36366672447,945.2836831694191
276,276,[10.2],1,10.200010158921256,11074.010499999933,60.99389390651929,163.0,174895.37349581785,652.9124138267864
277,277,[10.2],1,10.200010122246656,11114.133499999933,17.41936105872584,163.5,174921.433082866,4167.532362374258
278,278,[10.2],1,10.2000100858359,11154.256499999932,53.14281466295814,164.0,175843.47574845457,685.5774713470847
279,279,[10.2],1,10.200010049686153,11194.379499999932,21.09484749674009,164.5,175902.82459944318,221.52079026642272
280,280,[10.2],1,10.200010013794616,11234.502499999931,71.33276516779212,165.0,177771.4320879734,504.05103453607677
281,281,[10.2],1,10.200009978158533,11274.625499999931,24.05806419895175,165.5,177867.45505964453,500.68245032090465
282,282,[10.2],1,10.20000994277519,11314.74849999993,67.57905172666437,166.0,179513.63284817015,108.06735390123139
283,283,[10.2],1,10.2000099076419,11354.87149999993,29.529388367418612,166.5,179700.4454754994,944.8259338079657
284,284,[10.2],1,10.20000987275603,11394.99449999993,19.106167125712098,167.0,179740.10538193496,74.41564900102175
285,285,[10.2],1,10.20000983811497,11435.11749999993,55.230459983029554,167.5,180753.97654507658,367.7807210470247
286,286,[10.2],1,10.200009803716155,11475.240499999929,70.29649544122432,168.0,182559.77092723513,3956.004508833883
287,287,[10.2],1,10.20000976955705,11515.363499999929,22.095720770437058,168.5,182630.52501355924,301.52125944147645
288,288,[10.2],1,10.200009735635161,11555.486499999928,21.764898729854345,169.0,182697.39845487513,697.0170451279637
289,289,[10.2],1,10.200009701948025,11595.609499999928,95.40276875695804,169.5,186327.15435680095,430.61845895512306
290,290,[10.2],1,10.20000966849321,11635.732499999927,1.404814994304223,170.0,186365.83199644316,79.88026497362158
291,291,[10.2],1,10.200009635268326,11675.855499999927,31.2186454467309,170.5,186586.72372465086,1372.5863843165791
292,292,[10.2],1,10.20000960227101,11715.978499999926,28.728709143118177,171.0,186758.380255906,2826.503126186689
293,293,[10.2],1,10.200009569498928,11756.101499999926,47.524481275658815,171.5,187454.9387071545,2283.966468124819
294,294,[10.2],1,10.200009536949784,11796.224499999926,10.258140858160937,172.0,187454.9403973342,1487.082150387775
295,295,[10.2],1,10.200009504621312,11836.347499999925,21.113835415620052,172.5,187514.49629907383,1935.8636234771102
296,296,[10.2],1,10.200009472511272,11876.470499999925,19.44735915830052,173.0,187557.25312477513,627.2156009273479
297,297,[10.2],1,10.200009440617462,11916.593499999924,47.84323842411182,173.5,188265.7598243024,87.91208745929978
298,298,[10.2],1,10.200009408937705,11956.716499999924,31.90658738259949,174.0,188501.34779220162,1118.103051099711
299,299,[10.2],1,10.20000937746985,11996.839499999924,26.220413842709846,174.5,188629.67462204746,4.8808817956015815
300,300,[10.2],1,10.20000934621178,12036.962499999923,81.80165480323066,175.0,191193.07310732797,211.76087273389928
301,301,[10.2],1,10.200009315161404,12077.085499999923,98.81369964795712,175.5,195119.26698997716,3194.0237178871807
302,302,[10.2],1,10.200009284316659,12117.208499999922,62.468340520952765,176.0,196485.25670038429,296.87349703133964
303,303,[10.2],1,10.200009253675509,12157.331499999922,37.05706526966422,176.5,196845.90767783378,338.70356272901955
304,304,[10.2],1,10.200009223235943,12197.454499999922,86.22425319013534,177.0,199735.7512143927,334.0625390092198
305,305,[10.2],1,10.20000919299598,12237.577499999921,9.952329467492229,177.5,199735.78188473903,685.0452592515275
306,306,[10.2],1,10.200009162953663,12277.70049999992,14.715413815038879,178.0,199745.97636569955,375.09547978442396
307,307,[10.2],1,10.200009133107061,12317.82349999992,55.04490661047162,178.5,200751.5091901505,938.9448588187266
308,308,[10.2],1,10.200009103454267,12357.94649999992,35.024963863249894,179.0,201059.64860555634,2967.0774720230133
309,309,[10.2],1,10.200009073993398,12398.06949999992,34.946398433658686,179.5,201365.84072327503,165.91621397303157
310,310,[10.2],1,10.200009044722599,12438.19249999992,0.7523675754599974,180.0,201410.46960248964,2085.4807720450517
311,311,[10.2],1,10.200009015640035,12478.315499999919,53.17659425180982,180.5,202333.96342923198,661.1267305126158
312,312,[10.2],1,10.200008986743898,12518.438499999918,48.312507001775195,181.0,203060.24502421217,1033.19394124149
313,313,[10.2],1,10.200008958032399,12558.561499999918,5.488166830306048,181.5,203071.34571012168,156.05909122554365
314,314,[10.2],1,10.200008929503776,12598.684499999918,40.6627160628723,182.0,203535.33424508528,1306.386847761617
315,315,[10.2],1,10.200008901156284,12638.807499999917,24.960255930988474,182.5,203644.2668226594,721.8073691768051
316,316,[10.2],1,10.200008872988208,12678.930499999917,1.634013075700901,183.0,203680.95488865304,680.0752022039729
317,317,[10.2],1,10.200008844997846,12719.053499999916,57.236164940335115,183.5,204787.15529480024,1792.5202418411143
318,318,[10.2],1,10.200008817183525,12759.176499999916,59.272009265033034,184.0,205991.18634145398,1849.3545502061925
319,319,[10.2],1,10.200008789543586,12799.299499999915,3.416249836769757,184.5,206014.19597459256,514.3232602235031
320,320,[10.2],1,10.200008762076397,12839.422499999915,22.395669980513638,185.0,206088.56315772937,88.65007747612174
321,321,[10.2],1,10.200008734780342,12879.545499999915,13.260724970109965,185.5,206093.2471764007,624.4579312035356
322,322,[10.2],1,10.200008707653824,12919.668499999914,63.112891467506785,186.0,207493.13421812677,1691.8446957285291
323,323,[10.2],1,10.200008680695273,12959.791499999914,1.1797535859265764,186.5,207533.81664081206,802.503948140765
324,324,[10.2],1,10.200008653903131,12999.914499999913,10.754004152918442,187.0,207533.9701011128,527.635812290347
325,325,[10.2],1,10.200008627275864,13040.037499999913,19.539966171328203,187.5,207577.58758515358,1800.9880007272795
326,326,[10.2],1,10.200008600811953,13080.160499999913,62.297124515240775,188.0,208934.64277653184,583.6027834177028
327,327,[10.2],1,10.200008574509901,13120.283499999912,76.91023058701256,188.5,211159.77020901802,1480.8426157710833
328,328,[10.2],1,10.200008548368226,13160.406499999912,64.39024760100376,189.0,212628.06167654708,149.65747953537445
329,329,[10.2],1,10.200008522385467,13200.529499999911,63.120585510674466,189.5,214028.3558619434,1112.767937928227
330,330,[10.2],1,10.200008496560176,13240.652499999911,40.70772401265121,190.0,214493.71647415945,1631.5870599072582
331,331,[10.2],1,10.20000847089093,13280.77549999991,42.950417749054274,190.5,215030.01140552823,1420.8159204622823
332,332,[10.2],1,10.200008445376318,13320.89849999991,20.52044476470796,191.0,215083.26719559892,1821.774342082213
333,333,[10.2],1,10.200008420014946,13361.02149999991,54.555831407116266,191.5,216066.9870855072,6353.9850541493715
334,334,[10.2],1,10.200008394805437,13401.14449999991,39.592890664373954,192.0,216498.9580963111,1004.3553557901522
335,335,[10.2],1,10.200008369746431,13441.267499999909,27.443084690751675,192.5,216647.6200811373,259.1182993243509
336,336,[10.2],1,10.200008344836586,13481.390499999909,16.855508818843894,193.0,216669.76797995617,1013.9526695480233
337,337,[10.2],1,10.200008320074573,13521.513499999908,27.47656801487104,193.5,216819.0078811424,376.4196655754127
338,338,[10.2],1,10.200008295459082,13561.636499999908,10.448879513284487,194.0,216819.03885164848,712.2891921303932
339,339,[10.2],1,10.200008270988812,13601.759499999907,49.27383575407199,194.5,217582.4211719166,2829.8863242886055
340,340,[10.2],1,10.200008246662485,13641.882499999907,6.756775183127185,195.0,217588.34907048635,933.8844001707828
341,341,[10.2],1,10.200008222478834,13682.005499999907,34.920123500213705,195.5,217893.89132341926,423.87320107598134
342,342,[10.2],1,10.200008198436606,13722.128499999906,60.605285417863925,196.0,219164.23772244743,1767.9104338867846
343,343,[10.2],1,10.200008174534567,13762.251499999906,33.48140526927156,196.5,219435.24963810347,1482.9253623366503
344,344,[10.2],1,10.200008150771492,13802.374499999905,60.94712106379316,197.0,220722.8847862351,5213.887089227088
345,345,[10.2],1,10.200008127146173,13842.497499999905,13.192545806716105,197.5,220727.36245143774,1639.4123248425535
346,346,[10.2],1,10.200008103657417,13882.620499999904,3.3917697984592445,198.0,220750.53845067634,743.2564238550464
347,347,[10.2],1,10.200008080304041,13922.743499999904,76.68476770596791,198.5,222960.6506191346,127.16445138451417
348,348,[10.2],1,10.20000805708488,13962.866499999904,23.331179450414005,199.0,223046.86455601407,1192.023158037332
349,349,[10.2],1,10.20000803399878,14002.989499999903,74.8503347660118,199.5,225136.69744869278,150.8014592877619
350,350,[10.2],1,10.200008011044599,14043.112499999903,0.7583706100459935,200.0,225181.26963146141,4324.8483358618505
351,351,[10.2],1,10.200007988221211,14083.235499999902,17.555738860648997,200.5,225208.32307855444,1252.2071700962936
352,352,[10.2],1,10.200007965527499,14123.358499999902,37.685246390117484,201.0,225586.04246311716,478.110880979614
353,353,[10.2],1,10.200007942962365,14163.481499999902,44.97156977544966,201.5,226190.57349544164,159.24439827535159
354,354,[10.2],1,10.200007920524715,14203.604499999901,49.63227055275506,202.0,226968.02547591447,504.8559889172369
355,355,[10.2],1,10.200007898213476,14243.7274999999,50.47376884610861,202.5,227779.01370444937,1441.8357685574429
356,356,[10.2],1,10.200007876027579,14283.8504999999,16.66738684152547,203.0,227799.92725072833,4225.49189475011
357,357,[10.2],1,10.200007853965973,14323.9734999999,21.82534348024061,203.5,227867.50155624512,658.5710328282253
358,358,[10.2],1,10.200007832027616,14364.0964999999,29.253146014915103,204.0,228049.01274277797,640.7478354887205
359,359,[10.2],1,10.200007810211476,14404.2194999999,39.23725508826144,204.5,228470.59383430835,324.25249761589276
360,360,[10.2],1,10.200007788516539,14444.342499999899,65.85063015951148,205.0,230019.09015288373,221.4176834370218
361,361,[10.2],1,10.200007766941791,14484.465499999898,82.50722779997793,205.5,232633.25774894268,726.0075562710031
362,362,[10.2],1,10.200007745486243,14524.588499999898,75.56414575911718,206.0,234769.49352435223,381.95752054854785
363,363,[10.2],1,10.200007724148907,14564.711499999898,23.734852037438458,206.5,234861.0896341899,2381.151768141683
364,364,[10.2],1,10.200007702928808,14604.834499999897,88.02730057447442,207.0,237889.6339915447,2648.4134891241333
365,365,[10.2],1,10.200007681824982,14644.957499999897,11.611372845245482,207.5,237890.62997819885,11.840474303640926
366,366,[10.2],1,10.200007660836478,14685.080499999896,93.23333439217906,208.0,241337.89728834055,670.5640270558357
367,367,[10.2],1,10.200007639962353,14725.203499999896,9.067678576803647,208.5,241338.53836424326,703.7281825498989
368,368,[10.2],1,10.200007619201672,14765.326499999896,58.33088774308851,209.0,242496.82954171216,55.932398400666244
369,369,[10.2],1,10.200007598553515,14805.449499999895,41.1989004110324,209.5,242977.29545505872,1246.386305146727
370,370,[10.2],1,10.20000757801697,14845.572499999895,35.24416476791265,210.0,243290.9005495199,62.656649736838865
371,371,[10.2],1,10.200007557591134,14885.695499999894,10.307955033478486,210.5,243290.90637666453,1110.7650328157938
372,372,[10.2],1,10.200007537275113,14925.818499999894,32.81652781915388,211.0,243546.66004196182,2285.8047956446935
373,373,[10.2],1,10.200007517068025,14965.941499999893,53.894480826132586,211.5,244501.26386929446,1011.2887235547862
374,374,[10.2],1,10.200007496968995,15006.064499999893,24.797443444477107,212.0,244607.80654685182,688.3421054006698
375,375,[10.2],1,10.20000747697716,15046.187499999893,72.9906936946021,212.5,246579.1421541765,20.692676064231797
376,376,[10.2],1,10.200007457091665,15086.310499999892,40.96949971278819,213.0,247052.52321046413,349.0488797581417
377,377,[10.2],1,10.200007437311662,15126.433499999892,22.79316982815495,213.5,247131.8171736245,1724.88288381666
378,378,[10.2],1,10.200007417636314,15166.556499999891,37.67675803501904,214.0,247509.303289682,14.889201424177472
379,379,[10.2],1,10.200007398064795,15206.679499999891,90.75794349792871,214.5,250754.09441998973,981.2050563972309
380,380,[10.2],1,10.200007378596283,15246.80249999989,13.165458302525357,215.0,250758.49139146175,490.2871831066949
381,381,[10.2],1,10.200007359229966,15286.92549999989,13.096417113098624,215.5,250762.68600750828,44.413924170920424
382,382,[10.2],1,10.200007339965044,15327.04849999989,29.213675926690716,216.0,250943.44594363088,2650.163932678607
383,383,[10.2],1,10.200007320800722,15367.17149999989,54.5326072678656,216.5,251926.1359772143,1178.002018801902
384,384,[10.2],1,10.200007301736212,15407.294499999889,38.03105564107621,217.0,252313.41980626262,105.26759256864966
385,385,[10.2],1,10.20000728277074,15447.417499999889,62.73403799634973,217.5,253693.33238036357,29.71443999879629
386,386,[10.2],1,10.200007263903535,15487.540499999888,26.062330511785753,218.0,253819.13914499612,525.1737580414274
387,387,[10.2],1,10.200007245133833,15527.663499999888,7.362607742760848,218.5,253823.16454240686,2602.8300222838197
388,388,[10.2],1,10.200007226460881,15567.786499999887,30.038982419660208,219.0,254019.95715413065,5026.9072748531535
389,389,[10.2],1,10.200007207883935,15607.909499999887,12.401971266470317,219.5,254022.38149285983,1131.9407538820237
390,390,[10.2],1,10.200007189402255,15648.032499999887,2.4113510976664605,220.0,254052.71301872173,574.3402302970934
391,391,[10.2],1,10.200007171015109,15688.155499999886,43.16338924829184,220.5,254596.00553408894,66.64765631111652
392,392,[10.2],1,10.200007152721776,15728.278499999886,72.2274192461505,221.0,256519.7059032578,973.1824371424551
393,393,[10.2],1,10.200007134521536,15768.401499999885,16.23833468790994,221.5,256537.93664615942,63.333614166352504
394,394,[10.2],1,10.200007116413685,15808.524499999885,43.266142630046296,222.0,257084.6215403747,2490.802474149237
395,395,[10.2],1,10.200007098397519,15848.647499999885,52.19834668950398,222.5,257966.5521027006,91.40595405337085
396,396,[10.2],1,10.200007080472341,15888.770499999884,18.879294736626647,223.0,258004.21718126323,488.58099763322326
397,397,[10.2],1,10.200007062637468,15928.893499999884,38.13095581818176,223.5,258394.28632772184,3666.3581212497793
398,398,[10.2],1,10.200007044892217,15969.016499999883,0.19676467710679368,224.0,258444.31868618444,4065.676194155654
399,399,[10.2],1,10.200007027235914,16009.139499999883,35.1612261440606,224.5,258755.8500914919,6989.316233785899
400,400,[10.2],1,10.200007009667893,16049.262499999882,39.60127916464269,225.0,259188.06769975054,340.310818787313
401,401,[10.2],1,10.20000699218749,16089.385499999882,0.5622479881677815,225.5,259234.51083167133,321.419000086791
402,402,[10.2],1,10.200006974794055,16129.508499999882,0.8914152741339265,226.0,259277.83570647065,1625.9897598487037
403,403,[10.2],1,10.200006957486941,16169.631499999881,3.8580087158599996,226.5,259297.9461331947,1164.246413998444
404,404,[10.2],1,10.200006940265505,16209.75449999988,98.35305961313321,227.0,263183.427092773,1729.794445662707
405,405,[10.2],1,10.200006923129111,16249.87749999988,15.617486376104717,227.5,263198.10167209065,4221.707173093814
406,406,[10.2],1,10.200006906077133,16290.00049999988,46.75359304954507,228.0,263866.18425450654,385.4341275464801
407,407,[10.2],1,10.20000688910895,16330.12349999988,53.059381983462515,228.5,264784.64756650873,1962.5311155998659
408,408,[10.2],1,10.200006872223943,16370.24649999988,33.76271054264497,229.0,265062.24823056697,3661.983798902717
409,409,[10.2],1,10.2000068554215,16410.36949999988,0.5469989069561905,229.5,265108.8384456181,1150.6018441636431
410,410,[10.2],1,10.200006838701025,16450.49249999988,24.924163350304813,230.0,265217.23893880134,169.97566042485238
411,411,[10.2],1,10.200006822061912,16490.61549999988,66.98011811897787,230.5,266829.22984560387,1330.3853919589442
412,412,[10.2],1,10.200006805503572,16530.73849999988,7.023870293140726,231.0,266834.27374556125,435.1135758947622
413,413,[10.2],1,10.200006789025416,16570.86149999988,40.492466087153694,231.5,267293.0904963819,332.26880779313194
414,414,[10.2],1,10.200006772626864,16610.98449999988,21.758460895334395,232.0,267359.8895055164,6.041831355382912
415,415,[10.2],1,10.200006756307342,16651.10749999988,30.36937107179157,232.5,267563.2912702322,1490.9185983826985
416,416,[10.2],1,10.200006740066279,16691.230499999878,62.7608797415855,233.0,268944.6143098369,1283.7118401113723
417,417,[10.2],1,10.20000672390311,16731.353499999877,67.97227881180062,233.5,270613.4324093911,301.6963512671779
418,418,[10.2],1,10.200006707817277,16771.476499999877,16.36916000778409,234.0,270632.4616769919,72.99920008179315
419,419,[10.2],1,10.200006691808225,16811.599499999877,4.950953436657631,234.5,270646.23792190396,2218.892569861871
420,420,[10.2],1,10.200006675875407,16851.722499999876,10.020901022604964,235.0,270646.2539601258,1284.6159048056334
421,421,[10.2],1,10.200006660018278,16891.845499999876,84.59977406064085,235.5,273413.917150263,496.0028861793697
422,422,[10.2],1,10.200006644236304,16931.968499999875,78.789871849723,236.0,275766.2024104437,771.8484448207483
423,423,[10.2],1,10.200006628528946,16972.091499999875,32.900962652744816,236.5,276023.86926312436,2709.0963214362173
424,424,[10.2],1,10.20000661289568,17012.214499999875,54.14368877199617,237.0,276989.3931545694,2071.5554337638646
425,425,[10.2],1,10.200006597335982,17052.337499999874,46.70068398790896,237.5,277655.543120362,753.8942620013172
426,426,[10.2],1,10.200006581849333,17092.460499999874,69.48841725655878,238.0,279413.10133075586,351.79387594285646
427,427,[10.2],1,10.200006566435222,17132.583499999873,27.803399942066918,238.5,279568.04117551603,716.3141110929697
428,428,[10.2],1,10.20000655109314,17172.706499999873,2.291622303698248,239.0,279599.31239440973,1161.1824995735558
429,429,[10.2],1,10.200006535822581,17212.829499999872,22.775066871041115,239.5,279678.3785478153,1949.933292676658
430,430,[10.2],1,10.200006520623047,17252.952499999872,35.95041106601044,240.0,280009.9203828496,1487.211670403491
431,431,[10.2],1,10.200006505494045,17293.07549999987,38.19322895525299,240.5,280401.73081652017,707.3836963822572
432,432,[10.2],1,10.200006490435085,17333.19849999987,37.47834876078136,241.0,280773.7849720776,533.8580162318273
433,433,[10.2],1,10.200006475445681,17373.32149999987,12.1452116793659,241.5,280775.67689631635,2067.7259081142497
434,434,[10.2],1,10.200006460525353,17413.44449999987,62.77409352045952,242.0,282157.6945510654,697.9511965752919
435,435,[10.2],1,10.200006445673623,17453.56749999987,9.594417436300414,242.5,282157.8779161861,1373.050538295745
436,436,[10.2],1,10.200006430890019,17493.69049999987,4.520474855657301,243.0,282174.0064191187,4520.647765024588
437,437,[10.2],1,10.200006416174075,17533.81349999987,0.9760914000884515,243.5,282216.5466640485,168.02211128657123
438,438,[10.2],1,10.200006401525327,17573.93649999987,17.65261757484212,244.0,282244.31741840695,524.2528871026483
439,439,[10.2],1,10.200006386943315,17614.05949999987,37.756212515276644,244.5,282623.9898425005,184.5225440520325
440,440,[10.2],1,10.200006372427584,17654.182499999868,56.12769499008765,245.0,283678.66642605176,4095.3015710610257
441,441,[10.2],1,10.200006357977687,17694.305499999868,23.421446764976338,245.5,283766.0697533313,203.77496108396113
442,442,[10.2],1,10.200006343593174,17734.428499999867,66.95828487998094,246.0,285376.82120458985,855.632795573598
443,443,[10.2],1,10.2000063292736,17774.551499999867,47.874410233486714,246.5,286086.5017978104,334.09984526805346
444,444,[10.2],1,10.200006315018529,17814.674499999866,76.22704303482283,247.0,288266.2870037715,202.26468263121487
445,445,[10.2],1,10.200006300827527,17854.797499999866,41.09529583417802,247.5,288743.5466561122,744.125331956404
446,446,[10.2],1,10.20000628670016,17894.920499999866,35.380070310914995,248.0,289060.5646265435,767.1463492790984
447,447,[10.2],1,10.200006272636003,17935.043499999865,128.8510332527544,248.5,296099.59847251663,1182.2116227300407
448,448,[10.2],1,10.20000625863463,17975.166499999865,37.461634586994464,249.0,296471.19683269406,1453.3014094018274
449,449,[10.2],1,10.200006244695626,18015.289499999864,4.860153201814012,249.5,296485.4538146081,109.28433262290346
450,450,[10.2],1,10.200006230818571,18055.412499999864,18.906889035146364,250.0,296523.35877294326,610.6435469302643
451,451,[10.2],1,10.200006217003057,18095.535499999864,34.349008953380576,250.5,296814.9460896585,741.9210737765
452,452,[10.2],1,10.200006203248673,18135.658499999863,11.648240976609474,251.0,296815.9947906216,1773.1180709592632
453,453,[10.2],1,10.200006189555015,18175.781499999863,61.643350199343416,251.5,298139.20393048774,5271.732533442637
454,454,[10.2],1,10.20000617592168,18215.904499999862,22.526671741349134,252.0,298215.1773485972,1289.9176791122804
455,455,[10.2],1,10.200006162348272,18256.027499999862,5.475169137799768,252.5,298226.3393619354,1679.009866916572
456,456,[10.2],1,10.200006148834396,18296.15049999986,61.444442164086276,253.0,299539.3357882896,681.8861088880584
457,457,[10.2],1,10.200006135379661,18336.27349999986,13.55025990628867,253.5,299544.94790900947,825.1326812590557
458,458,[10.2],1,10.20000612198368,18376.39649999986,27.23267469017284,254.0,299690.0039125601,2398.6703707353627
459,459,[10.2],1,10.20000610864607,18416.51949999986,80.83073880437591,254.5,302184.3545445861,1408.4413473645693
460,460,[10.2],1,10.200006095366449,18456.64249999986,36.15105584784364,255.0,302521.08319439506,2769.9130528326386
461,461,[10.2],1,10.20000608214444,18496.76549999986,9.620770548133885,255.5,302521.25094777404,894.3256007891202
462,462,[10.2],1,10.20000606897967,18536.88849999986,8.18858792077159,256.0,302523.27383705025,167.70965368200143
463,463,[10.2],1,10.200006055871766,18577.01149999986,5.82188803328766,256.5,302532.8577692468,306.58961738669393
464,464,[10.2],1,10.20000604282036,18617.13449999986,40.44491849639278,257.0,302990.2353166735,379.68324325443075
465,465,[10.2],1,10.200006029825092,18657.257499999858,101.11992760777761,257.5,307123.4519347753,862.8153357307903
466,466,[10.2],1,10.200006016885595,18697.380499999857,49.84092549981821,258.0,307909.15342201636,5405.265987421201
467,467,[10.2],1,10.200006004001514,18737.503499999857,19.03871956897021,258.5,307948.21490382584,533.4531498106467
468,468,[10.2],1,10.200005991172493,18777.626499999857,28.85029927094856,259.0,308122.1317352738,1309.3090823642801
469,469,[10.2],1,10.20000597839818,18817.749499999856,22.181923196091653,259.5,308193.9149770123,409.8264089938501
470,470,[10.2],1,10.200005965678224,18857.872499999856,71.56031118458333,260.0,310076.4588713468,641.9452647605353
471,471,[10.2],1,10.200005953012282,18897.995499999855,4.190010274465758,260.5,310094.5188595973,541.7161753676897
472,472,[10.2],1,10.20000594040001,18938.118499999855,32.458507154644956,261.0,310342.23942997394,792.507646477972
473,473,[10.2],1,10.200005927841065,18978.241499999855,20.984380212241557,261.5,310400.39085825504,5841.2357336560635
474,474,[10.2],1,10.200005915335112,19018.364499999854,32.78501597105476,262.0,310655.43233146146,2393.642402726391
475,475,[10.2],1,10.200005902881815,19058.487499999854,27.43890660030769,262.5,310804.02228184853,5323.844436218092
476,476,[10.2],1,10.200005890480842,19098.610499999853,0.7702200374199659,263.0,310848.48265691986,565.2395487469685
477,477,[10.2],1,10.200005878131865,19138.733499999853,21.629168353674174,263.5,310913.79560154816,1288.419392564596
478,478,[10.2],1,10.200005865834557,19178.856499999853,28.760422529207382,264.0,311086.04024377954,729.4417797543811
479,479,[10.2],1,10.200005853588594,19218.979499999852,20.68172630432049,264.5,311140.9735369389,93.49797961112546
480,480,[10.2],1,10.200005841393658,19259.10249999985,4.799028192564861,265.0,311155.55878517125,1303.5271228141555
481,481,[10.2],1,10.200005829249427,19299.22549999985,59.22952167589954,265.5,312357.505783055,725.8198812638753
482,482,[10.2],1,10.200005817155587,19339.34849999985,22.922588850818922,266.0,312438.43791658845,144.07606104169324
483,483,[10.2],1,10.200005805111825,19379.47149999985,12.100491533167473,266.5,312440.24385062227,117.41952366384902
484,484,[10.2],1,10.20000579311783,19419.59449999985,111.09432912619567,267.0,317530.07667553483,1071.5502978201853
485,485,[10.2],1,10.200005781173296,19459.71749999985,21.46441947266557,267.5,317593.5202485629,267.83485407077654
486,486,[10.2],1,10.200005769277915,19499.84049999985,22.087693587983132,268.0,317664.1788779838,166.5907072923923
487,487,[10.2],1,10.200005757431386,19539.96349999985,30.285138940710716,268.5,317865.88528111763,3148.4274427920604
488,488,[10.2],1,10.200005745633408,19580.08649999985,53.33374989393744,269.0,318796.145471074,164.16713055677945
489,489,[10.2],1,10.200005733883684,19620.209499999848,50.2130348162321,269.5,319596.66694867646,1049.7285998667182
490,490,[10.2],1,10.200005722181917,19660.332499999848,42.99862111200396,270.0,320134.54172210087,1068.037060332796
491,491,[10.2],1,10.200005710527815,19700.455499999847,42.970336530894826,270.5,320671.4892002749,1906.599523070054
492,492,[10.2],1,10.200005698921087,19740.578499999847,15.75335087935148,271.0,320686.90905326954,174.50928163239004
493,493,[10.2],1,10.200005687361445,19780.701499999846,34.723536447607444,271.5,320987.6109732181,508.39787520036367
494,494,[10.2],1,10.200005675848603,19820.824499999846,6.304903081700672,272.0,320995.1968632196,792.1555932444124
495,495,[10.2],1,10.200005664382278,19860.947499999846,56.69728141920248,272.5,322076.1954529079,1821.157912396912
496,496,[10.2],1,10.200005652962188,19901.070499999845,29.07190029762848,273.0,322254.2697633297,792.488258788113
497,497,[10.2],1,10.200005641588053,19941.193499999845,1.3856465233770319,273.5,322293.11617693515,848.5301828237484
498,498,[10.2],1,10.200005630259598,19981.316499999844,57.39203944610689,274.0,323406.6604704766,340.85014809267176
499,499,[10.2],1,10.200005618976547,20021.439499999844,42.622199993134295,274.5,323932.259996674,164.13057594246067
500,500,[10.2],1,10.20000560773863,20061.562499999844,0.36697608293253303,275.0,323980.6041763508,795.3574096350306
501,501,[10.2],1,10.200005596545575,20101.685499999843,49.408723065774645,275.5,324749.26615857513,725.1762350987559
